Date,SKU,Product,Country,Region,Actuals
01-02-18,100091,Product X,RO,EU,109
01-07-18,100091,Product X,RO,EU,0
01-05-18,100091,Product X,RO,EU,0
01-01-18,100091,Product X,RO,EU,410
01-10-18,100091,Product X,RO,EU,0
01-08-18,100091,Product X,RO,EU,0
01-09-18,100091,Product X,RO,EU,0
01-04-18,100091,Product X,RO,EU,0
01-10-18,100092,Product X,RO,EU,0
01-01-18,100092,Product X,RO,EU,17
01-02-18,100092,Product X,RO,EU,0
01-07-18,100092,Product X,RO,EU,0
01-06-18,100092,Product X,RO,EU,0
01-04-18,100092,Product X,RO,EU,0
01-09-18,100092,Product X,RO,EU,0
01-05-18,100092,Product X,RO,EU,0
01-03-18,100092,Product X,RO,EU,17
01-08-18,100092,Product X,RO,EU,0
01-10-18,100093,Product AA,SA,ME,0
01-04-18,100093,Product AA,SA,ME,0
01-02-18,100093,Product AA,SA,ME,0
01-09-16,100093,Product AA,SA,ME,0
01-02-16,100093,Product AA,SA,ME,1005
01-09-18,100093,Product AA,SA,ME,0
01-08-17,100093,Product AA,SA,ME,0
01-12-16,100093,Product AA,SA,ME,0
01-05-16,100093,Product AA,SA,ME,0
01-07-17,100093,Product AA,SA,ME,0
01-06-17,100093,Product AA,SA,ME,0
01-03-17,100093,Product AA,SA,ME,0
01-07-16,100093,Product AA,SA,ME,0
01-08-18,100093,Product AA,SA,ME,0
01-06-16,100093,Product AA,SA,ME,0
01-07-18,100093,Product AA,SA,ME,0
01-06-18,100093,Product AA,SA,ME,0
01-03-18,100093,Product AA,SA,ME,0
01-04-17,100093,Product AA,SA,ME,0
01-01-17,100093,Product AA,SA,ME,0
01-04-16,100093,Product AA,SA,ME,0
01-01-16,100093,Product AA,SA,ME,1005
01-05-18,100093,Product AA,SA,ME,0
01-11-17,100093,Product AA,SA,ME,0
01-09-17,100093,Product AA,SA,ME,0
01-05-17,100093,Product AA,SA,ME,0
01-01-18,100093,Product AA,SA,ME,0
01-12-17,100093,Product AA,SA,ME,0
01-10-16,100093,Product AA,SA,ME,0
01-08-16,100093,Product AA,SA,ME,0
01-03-16,100093,Product AA,SA,ME,0
01-10-17,100093,Product AA,SA,ME,0
01-02-17,100093,Product AA,SA,ME,0
01-11-16,100093,Product AA,SA,ME,0
01-12-15,100093,Product AA,SA,ME,0
01-04-18,100094,Product M,SE,EU,383
01-01-18,100094,Product M,SE,EU,457
01-07-17,100094,Product M,SE,EU,584
01-06-17,100094,Product M,SE,EU,736
01-12-16,100094,Product M,SE,EU,627
01-08-16,100094,Product M,SE,EU,579
01-12-15,100094,Product M,SE,EU,104
01-10-18,100094,Product M,SE,EU,612
01-03-18,100094,Product M,SE,EU,269
01-09-17,100094,Product M,SE,EU,520
01-11-16,100094,Product M,SE,EU,502
01-01-16,100094,Product M,SE,EU,62
01-09-18,100094,Product M,SE,EU,301
01-02-18,100094,Product M,SE,EU,406
01-11-17,100094,Product M,SE,EU,515
01-10-17,100094,Product M,SE,EU,562
01-08-17,100094,Product M,SE,EU,603
01-04-17,100094,Product M,SE,EU,470
01-03-17,100094,Product M,SE,EU,819
01-07-18,100094,Product M,SE,EU,346
01-02-17,100094,Product M,SE,EU,494
01-06-16,100094,Product M,SE,EU,355
01-06-18,100094,Product M,SE,EU,451
01-05-17,100094,Product M,SE,EU,631
01-10-16,100094,Product M,SE,EU,383
01-09-16,100094,Product M,SE,EU,627
01-02-16,100094,Product M,SE,EU,141
01-05-16,100094,Product M,SE,EU,301
01-03-16,100094,Product M,SE,EU,218
01-05-18,100094,Product M,SE,EU,590
01-12-17,100094,Product M,SE,EU,355
01-01-17,100094,Product M,SE,EU,648
01-08-18,100094,Product M,SE,EU,457
01-07-16,100094,Product M,SE,EU,398
01-04-16,100094,Product M,SE,EU,254
01-10-18,100095,Product B,SE,EU,100
01-06-18,100095,Product B,SE,EU,0
01-08-18,100095,Product B,SE,EU,0
01-07-18,100095,Product B,SE,EU,0
01-09-18,100095,Product B,SE,EU,21
01-04-17,100096,Product F,SE,EU,0
01-07-16,100096,Product F,SE,EU,25
01-03-18,100096,Product F,SE,EU,0
01-05-17,100096,Product F,SE,EU,0
01-03-17,100096,Product F,SE,EU,0
01-10-16,100096,Product F,SE,EU,0
01-05-16,100096,Product F,SE,EU,36
01-05-18,100096,Product F,SE,EU,0
01-02-18,100096,Product F,SE,EU,0
01-01-18,100096,Product F,SE,EU,0
01-12-16,100096,Product F,SE,EU,0
01-02-16,100096,Product F,SE,EU,8
01-01-16,100096,Product F,SE,EU,0
01-08-18,100096,Product F,SE,EU,0
01-11-17,100096,Product F,SE,EU,0
01-09-17,100096,Product F,SE,EU,0
01-11-16,100096,Product F,SE,EU,0
01-08-16,100096,Product F,SE,EU,0
01-11-15,100096,Product F,SE,EU,0
01-10-18,100096,Product F,SE,EU,0
01-12-17,100096,Product F,SE,EU,0
01-10-17,100096,Product F,SE,EU,0
01-08-17,100096,Product F,SE,EU,0
01-07-17,100096,Product F,SE,EU,0
01-02-17,100096,Product F,SE,EU,40
01-04-16,100096,Product F,SE,EU,17
01-07-18,100096,Product F,SE,EU,0
01-06-18,100096,Product F,SE,EU,0
01-04-18,100096,Product F,SE,EU,0
01-06-17,100096,Product F,SE,EU,0
01-01-17,100096,Product F,SE,EU,0
01-09-16,100096,Product F,SE,EU,0
01-03-16,100096,Product F,SE,EU,0
01-12-15,100096,Product F,SE,EU,0
01-09-18,100096,Product F,SE,EU,0
01-06-16,100096,Product F,SE,EU,21
01-05-18,100097,Product K,SE,EU,0
01-02-18,100097,Product K,SE,EU,0
01-12-17,100097,Product K,SE,EU,0
01-06-16,100097,Product K,SE,EU,12
01-05-16,100097,Product K,SE,EU,25
01-07-17,100097,Product K,SE,EU,0
01-07-16,100097,Product K,SE,EU,40
01-04-16,100097,Product K,SE,EU,53
01-02-16,100097,Product K,SE,EU,25
01-12-15,100097,Product K,SE,EU,89
01-10-18,100097,Product K,SE,EU,0
01-03-18,100097,Product K,SE,EU,0
01-11-17,100097,Product K,SE,EU,0
01-05-17,100097,Product K,SE,EU,8
01-02-17,100097,Product K,SE,EU,12
01-10-16,100097,Product K,SE,EU,40
01-04-18,100097,Product K,SE,EU,0
01-08-17,100097,Product K,SE,EU,12
01-06-17,100097,Product K,SE,EU,12
01-11-16,100097,Product K,SE,EU,21
01-09-18,100097,Product K,SE,EU,0
01-01-16,100097,Product K,SE,EU,36
01-07-18,100097,Product K,SE,EU,0
01-06-18,100097,Product K,SE,EU,0
01-01-18,100097,Product K,SE,EU,0
01-10-17,100097,Product K,SE,EU,0
01-09-17,100097,Product K,SE,EU,0
01-12-16,100097,Product K,SE,EU,12
01-09-16,100097,Product K,SE,EU,12
01-08-18,100097,Product K,SE,EU,0
01-04-17,100097,Product K,SE,EU,4
01-03-17,100097,Product K,SE,EU,0
01-01-17,100097,Product K,SE,EU,21
01-08-16,100097,Product K,SE,EU,12
01-03-16,100097,Product K,SE,EU,49
01-11-15,100097,Product K,SE,EU,17
01-04-16,100098,Product T,SE,EU,4290
01-04-18,100098,Product T,SE,EU,860
01-04-17,100098,Product T,SE,EU,2154
01-01-17,100098,Product T,SE,EU,2234
01-11-17,100098,Product T,SE,EU,1341
01-09-17,100098,Product T,SE,EU,1303
01-08-17,100098,Product T,SE,EU,1367
01-12-16,100098,Product T,SE,EU,2416
01-01-18,100098,Product T,SE,EU,1117
01-10-16,100098,Product T,SE,EU,2874
01-09-16,100098,Product T,SE,EU,3535
01-09-18,100098,Product T,SE,EU,552
01-05-18,100098,Product T,SE,EU,787
01-02-17,100098,Product T,SE,EU,2037
01-08-16,100098,Product T,SE,EU,3704
01-06-16,100098,Product T,SE,EU,4444
01-02-16,100098,Product T,SE,EU,4331
01-01-16,100098,Product T,SE,EU,3777
01-11-15,100098,Product T,SE,EU,4335
01-12-17,100098,Product T,SE,EU,1042
01-05-17,100098,Product T,SE,EU,1872
01-07-17,100098,Product T,SE,EU,2655
01-07-16,100098,Product T,SE,EU,3575
01-05-16,100098,Product T,SE,EU,4487
01-08-18,100098,Product T,SE,EU,699
01-07-18,100098,Product T,SE,EU,740
01-06-18,100098,Product T,SE,EU,787
01-02-18,100098,Product T,SE,EU,928
01-10-17,100098,Product T,SE,EU,1555
01-11-16,100098,Product T,SE,EU,3145
01-03-16,100098,Product T,SE,EU,4354
01-03-18,100098,Product T,SE,EU,888
01-06-17,100098,Product T,SE,EU,2050
01-03-17,100098,Product T,SE,EU,1542
01-12-15,100098,Product T,SE,EU,4523
01-10-18,100098,Product T,SE,EU,631
01-04-18,100099,Product P,SE,EU,1427
01-12-17,100099,Product P,SE,EU,1491
01-08-17,100099,Product P,SE,EU,1117
01-02-18,100099,Product P,SE,EU,1042
01-02-17,100099,Product P,SE,EU,699
01-12-16,100099,Product P,SE,EU,695
01-09-18,100099,Product P,SE,EU,1166
01-03-17,100099,Product P,SE,EU,952
01-08-16,100099,Product P,SE,EU,81
01-08-18,100099,Product P,SE,EU,1189
01-01-18,100099,Product P,SE,EU,1185
01-07-16,100099,Product P,SE,EU,68
01-06-18,100099,Product P,SE,EU,1363
01-09-17,100099,Product P,SE,EU,1181
01-11-16,100099,Product P,SE,EU,487
01-09-16,100099,Product P,SE,EU,136
01-05-18,100099,Product P,SE,EU,1202
01-07-17,100099,Product P,SE,EU,909
01-01-17,100099,Product P,SE,EU,644
01-10-18,100099,Product P,SE,EU,1350
01-07-18,100099,Product P,SE,EU,1350
01-05-17,100099,Product P,SE,EU,1189
01-03-18,100099,Product P,SE,EU,1395
01-11-17,100099,Product P,SE,EU,1266
01-10-17,100099,Product P,SE,EU,1112
01-06-17,100099,Product P,SE,EU,1234
01-04-17,100099,Product P,SE,EU,776
01-10-16,100099,Product P,SE,EU,282
01-06-18,100094,Product M,SE,EU,154
01-03-16,100094,Product M,SE,EU,181
01-01-18,100094,Product M,SE,EU,72
01-06-17,100094,Product M,SE,EU,214
01-05-17,100094,Product M,SE,EU,209
01-01-17,100094,Product M,SE,EU,145
01-10-16,100094,Product M,SE,EU,126
01-01-16,100094,Product M,SE,EU,68
01-08-18,100094,Product M,SE,EU,109
01-12-17,100094,Product M,SE,EU,109
01-09-17,100094,Product M,SE,EU,205
01-07-17,100094,Product M,SE,EU,100
01-02-17,100094,Product M,SE,EU,164
01-06-16,100094,Product M,SE,EU,246
01-02-16,100094,Product M,SE,EU,132
01-09-18,100094,Product M,SE,EU,136
01-05-16,100094,Product M,SE,EU,361
01-07-18,100094,Product M,SE,EU,149
01-05-18,100094,Product M,SE,EU,94
01-10-17,100094,Product M,SE,EU,136
01-04-16,100094,Product M,SE,EU,186
01-10-18,100094,Product M,SE,EU,109
01-08-17,100094,Product M,SE,EU,94
01-11-16,100094,Product M,SE,EU,196
01-03-18,100094,Product M,SE,EU,94
01-02-18,100094,Product M,SE,EU,196
01-12-16,100094,Product M,SE,EU,164
01-07-16,100094,Product M,SE,EU,346
01-04-18,100094,Product M,SE,EU,126
01-11-17,100094,Product M,SE,EU,173
01-04-17,100094,Product M,SE,EU,141
01-03-17,100094,Product M,SE,EU,136
01-09-16,100094,Product M,SE,EU,237
01-08-16,100094,Product M,SE,EU,410
01-12-15,100094,Product M,SE,EU,94
01-11-15,100094,Product M,SE,EU,21
01-04-18,100100,Product J,SG,AS,109
01-09-18,100100,Product J,SG,AS,318
01-07-18,100100,Product J,SG,AS,205
01-05-18,100100,Product J,SG,AS,186
01-10-18,100100,Product J,SG,AS,686
01-02-18,100100,Product J,SG,AS,40
01-08-18,100100,Product J,SG,AS,205
01-03-18,100100,Product J,SG,AS,53
01-01-18,100100,Product J,SG,AS,68
01-06-18,100100,Product J,SG,AS,132
01-09-18,102389,Product H,SI,EU,12
01-10-18,102389,Product H,SI,EU,0
01-08-16,100101,Product A,SI,EU,0
01-07-18,100101,Product A,SI,EU,136
01-02-18,100101,Product A,SI,EU,0
01-09-17,100101,Product A,SI,EU,0
01-02-17,100101,Product A,SI,EU,0
01-10-16,100101,Product A,SI,EU,136
01-09-16,100101,Product A,SI,EU,686
01-05-16,100101,Product A,SI,EU,1602
01-10-18,100101,Product A,SI,EU,68
01-01-18,100101,Product A,SI,EU,0
01-11-16,100101,Product A,SI,EU,686
01-09-18,100101,Product A,SI,EU,44
01-08-18,100101,Product A,SI,EU,68
01-06-18,100101,Product A,SI,EU,0
01-12-17,100101,Product A,SI,EU,0
01-11-17,100101,Product A,SI,EU,0
01-10-17,100101,Product A,SI,EU,0
01-04-17,100101,Product A,SI,EU,228
01-02-16,100101,Product A,SI,EU,1373
01-11-15,100101,Product A,SI,EU,1463
01-05-18,100101,Product A,SI,EU,0
01-04-18,100101,Product A,SI,EU,0
01-03-18,100101,Product A,SI,EU,0
01-01-17,100101,Product A,SI,EU,273
01-12-16,100101,Product A,SI,EU,457
01-06-16,100101,Product A,SI,EU,0
01-04-16,100101,Product A,SI,EU,1602
01-01-16,100101,Product A,SI,EU,1373
01-07-16,100101,Product A,SI,EU,0
01-07-17,100101,Product A,SI,EU,462
01-12-15,100101,Product A,SI,EU,1373
01-03-17,100101,Product A,SI,EU,228
01-08-17,100101,Product A,SI,EU,686
01-06-17,100101,Product A,SI,EU,228
01-05-17,100101,Product A,SI,EU,547
01-03-16,100101,Product A,SI,EU,1373
01-09-18,100102,Product T,SI,EU,2197
01-10-17,100102,Product T,SI,EU,686
01-12-17,100102,Product T,SI,EU,686
01-09-17,100102,Product T,SI,EU,686
01-03-18,100102,Product T,SI,EU,1602
01-08-18,100102,Product T,SI,EU,1602
01-06-18,100102,Product T,SI,EU,915
01-11-17,100102,Product T,SI,EU,686
01-06-17,100102,Product T,SI,EU,2518
01-04-18,100102,Product T,SI,EU,0
01-02-18,100102,Product T,SI,EU,0
01-08-17,100102,Product T,SI,EU,1602
01-07-17,100102,Product T,SI,EU,457
01-07-18,100102,Product T,SI,EU,2060
01-05-18,100102,Product T,SI,EU,2060
01-05-17,100102,Product T,SI,EU,2747
01-04-17,100102,Product T,SI,EU,457
01-01-18,100102,Product T,SI,EU,0
01-10-18,100102,Product T,SI,EU,0
01-09-18,100103,Product O,SK,EU,607
01-03-18,100103,Product O,SK,EU,479
01-07-17,100103,Product O,SK,EU,466
01-10-17,100103,Product O,SK,EU,530
01-06-17,100103,Product O,SK,EU,442
01-08-18,100103,Product O,SK,EU,479
01-05-18,100103,Product O,SK,EU,520
01-08-17,100103,Product O,SK,EU,498
01-10-16,100103,Product O,SK,EU,0
01-06-18,100103,Product O,SK,EU,622
01-09-17,100103,Product O,SK,EU,438
01-07-18,100103,Product O,SK,EU,520
01-04-18,100103,Product O,SK,EU,507
01-01-18,100103,Product O,SK,EU,526
01-12-17,100103,Product O,SK,EU,498
01-05-17,100103,Product O,SK,EU,498
01-02-18,100103,Product O,SK,EU,590
01-10-18,100103,Product O,SK,EU,723
01-11-17,100103,Product O,SK,EU,466
01-10-18,100104,Product M,SK,EU,0
01-06-18,100104,Product M,SK,EU,0
01-08-17,100104,Product M,SK,EU,0
01-01-17,100104,Product M,SK,EU,218
01-09-18,100104,Product M,SK,EU,0
01-02-18,100104,Product M,SK,EU,0
01-06-17,100104,Product M,SK,EU,0
01-05-18,100104,Product M,SK,EU,0
01-04-18,100104,Product M,SK,EU,0
01-01-18,100104,Product M,SK,EU,0
01-02-17,100104,Product M,SK,EU,109
01-09-17,100104,Product M,SK,EU,0
01-07-16,100104,Product M,SK,EU,0
01-08-18,100104,Product M,SK,EU,0
01-10-17,100104,Product M,SK,EU,0
01-03-17,100104,Product M,SK,EU,218
01-10-16,100104,Product M,SK,EU,0
01-07-18,100104,Product M,SK,EU,0
01-05-17,100104,Product M,SK,EU,0
01-04-17,100104,Product M,SK,EU,218
01-12-16,100104,Product M,SK,EU,218
01-03-18,100104,Product M,SK,EU,0
01-12-17,100104,Product M,SK,EU,0
01-11-17,100104,Product M,SK,EU,0
01-09-16,100104,Product M,SK,EU,915
01-06-16,100104,Product M,SK,EU,0
01-07-17,100104,Product M,SK,EU,0
01-11-16,100104,Product M,SK,EU,218
01-04-18,100085,Product X,SK,EU,17
01-09-18,100085,Product X,SK,EU,0
01-08-18,100085,Product X,SK,EU,0
01-10-18,100085,Product X,SK,EU,0
01-01-18,100085,Product X,SK,EU,17
01-03-18,100085,Product X,SK,EU,4
01-02-18,100085,Product X,SK,EU,29
01-07-18,100085,Product X,SK,EU,0
01-06-18,100085,Product X,SK,EU,0
01-05-18,100085,Product X,SK,EU,0
01-03-18,100105,Product X,SK,EU,29
01-01-18,100105,Product X,SK,EU,36
01-05-18,100105,Product X,SK,EU,0
01-10-18,100105,Product X,SK,EU,0
01-09-18,100105,Product X,SK,EU,0
01-08-18,100105,Product X,SK,EU,0
01-07-18,100105,Product X,SK,EU,0
01-04-18,100105,Product X,SK,EU,25
01-06-18,100105,Product X,SK,EU,0
01-02-18,100105,Product X,SK,EU,12
01-07-18,100106,Product A,SK,EU,2861
01-05-18,100106,Product A,SK,EU,2773
01-03-18,100106,Product A,SK,EU,2563
01-02-18,100106,Product A,SK,EU,2105
01-01-18,100106,Product A,SK,EU,1996
01-11-17,100106,Product A,SK,EU,2998
01-06-18,100106,Product A,SK,EU,3025
01-09-18,100106,Product A,SK,EU,2672
01-12-17,100106,Product A,SK,EU,2953
01-10-17,100106,Product A,SK,EU,3117
01-10-18,100106,Product A,SK,EU,2197
01-08-18,100106,Product A,SK,EU,3025
01-06-17,100106,Product A,SK,EU,3387
01-08-17,100106,Product A,SK,EU,3593
01-05-17,100106,Product A,SK,EU,3038
01-04-18,100106,Product A,SK,EU,2655
01-09-17,100106,Product A,SK,EU,3346
01-07-17,100106,Product A,SK,EU,3158
01-10-16,100106,Product A,SK,EU,0
01-08-18,100107,Product K,TN,AF,0
01-05-18,100107,Product K,TN,AF,0
01-07-17,100107,Product K,TN,AF,0
01-10-16,100107,Product K,TN,AF,0
01-02-16,100107,Product K,TN,AF,915
01-11-15,100107,Product K,TN,AF,915
01-09-18,100107,Product K,TN,AF,0
01-01-18,100107,Product K,TN,AF,0
01-10-17,100107,Product K,TN,AF,0
01-05-17,100107,Product K,TN,AF,1144
01-04-17,100107,Product K,TN,AF,0
01-11-16,100107,Product K,TN,AF,0
01-09-17,100107,Product K,TN,AF,0
01-08-17,100107,Product K,TN,AF,0
01-07-16,100107,Product K,TN,AF,0
01-06-18,100107,Product K,TN,AF,0
01-04-18,100107,Product K,TN,AF,3205
01-02-18,100107,Product K,TN,AF,0
01-06-17,100107,Product K,TN,AF,0
01-08-16,100107,Product K,TN,AF,0
01-03-18,100107,Product K,TN,AF,0
01-06-16,100107,Product K,TN,AF,0
01-05-16,100107,Product K,TN,AF,457
01-07-18,100107,Product K,TN,AF,0
01-12-17,100107,Product K,TN,AF,1144
01-02-17,100107,Product K,TN,AF,1144
01-01-17,100107,Product K,TN,AF,1831
01-09-16,100107,Product K,TN,AF,2747
01-03-16,100107,Product K,TN,AF,0
01-10-18,100107,Product K,TN,AF,0
01-11-17,100107,Product K,TN,AF,0
01-03-17,100107,Product K,TN,AF,0
01-12-16,100107,Product K,TN,AF,0
01-04-16,100107,Product K,TN,AF,457
01-08-17,100108,Product A,TR,EU,88536
01-04-18,100108,Product A,TR,EU,82486
01-10-18,100108,Product A,TR,EU,84277
01-08-16,100108,Product A,TR,EU,84823
01-09-17,100108,Product A,TR,EU,100479
01-02-17,100108,Product A,TR,EU,103415
01-01-17,100108,Product A,TR,EU,83141
01-04-16,100108,Product A,TR,EU,79102
01-02-16,100108,Product A,TR,EU,81799
01-03-17,100108,Product A,TR,EU,82734
01-10-17,100108,Product A,TR,EU,87932
01-07-16,100108,Product A,TR,EU,100948
01-10-16,100108,Product A,TR,EU,100823
01-02-18,100108,Product A,TR,EU,96180
01-09-18,100108,Product A,TR,EU,100338
01-11-16,100108,Product A,TR,EU,92456
01-04-17,100108,Product A,TR,EU,78634
01-12-16,100108,Product A,TR,EU,81850
01-11-15,100108,Product A,TR,EU,79175
01-06-16,100108,Product A,TR,EU,116696
01-05-16,100108,Product A,TR,EU,86141
01-06-17,100108,Product A,TR,EU,84639
01-05-17,100108,Product A,TR,EU,79167
01-05-18,100108,Product A,TR,EU,70992
01-03-18,100108,Product A,TR,EU,83695
01-12-17,100108,Product A,TR,EU,76222
01-11-17,100108,Product A,TR,EU,79766
01-07-18,100108,Product A,TR,EU,75034
01-06-18,100108,Product A,TR,EU,75685
01-01-16,100108,Product A,TR,EU,77979
01-12-15,100108,Product A,TR,EU,82165
01-09-16,100108,Product A,TR,EU,89886
01-03-16,100108,Product A,TR,EU,105243
01-07-17,100108,Product A,TR,EU,90440
01-01-18,100108,Product A,TR,EU,87382
01-08-18,100108,Product A,TR,EU,92323
